,season,week,team_abbr,spread,total,implied_score
1770,2019,8,NO,-12.5,48.0,30.0
1771,2019,8,ARI,12.5,48.0,18.0
1772,2019,8,SF,-4.0,40.5,22.0
1773,2019,8,CAR,4.0,40.5,18.0
1774,2019,8,TEN,-2.0,45.5,24.0
1775,2019,8,TB,2.0,45.5,22.0
1776,2019,8,PIT,-14.0,44.0,29.0
1777,2019,8,MIA,14.0,44.0,15.0
1778,2019,9,ARI,10.0,43.0,16.0
1779,2019,9,SF,-10.0,43.0,26.0
1780,2019,9,BAL,3.0,44.5,21.0
1781,2019,9,NE,-3.0,44.5,24.0
1782,2019,9,BUF,-10.5,37.0,24.0
1783,2019,9,WAS,10.5,37.0,13.0
1784,2019,9,CAR,-3.5,43.0,23.0
1785,2019,9,TEN,3.5,43.0,20.0
1786,2019,9,DEN,4.0,39.0,18.0
1787,2019,9,CLE,-4.0,39.0,22.0
1788,2019,9,JAX,-1.0,46.0,24.0
1789,2019,9,HOU,1.0,46.0,22.0
1790,2019,9,KC,5.5,45.5,20.0
1791,2019,9,MIN,-5.5,45.5,26.0
1792,2019,9,LAC,4.0,50.0,23.0
1793,2019,9,GB,-4.0,50.0,27.0
1794,2019,9,MIA,3.0,42.5,20.0
1795,2019,9,NYJ,-3.0,42.5,23.0
1796,2019,9,LV,2.5,51.0,24.0
1797,2019,9,DET,2.5,51.0,24.0
1798,2019,9,PHI,-5.0,41.0,23.0
1799,2019,9,CHI,5.0,41.0,18.0
1800,2019,9,PIT,-1.0,40.0,20.0
1801,2019,9,IND,1.0,40.0,20.0
1802,2019,9,SEA,-4.0,51.0,28.0
1803,2019,9,TB,4.0,51.0,24.0
1804,2019,9,NYG,6.5,48.5,21.0
1805,2019,9,DAL,-6.5,48.5,28.0
1806,2019,10,LV,1.0,49.0,24.0
1807,2019,10,LAC,-1.0,49.0,25.0
1808,2019,10,CHI,-6.0,38.0,22.0
1809,2019,10,DET,6.0,38.0,16.0
1810,2019,10,CIN,10.5,44.0,17.0
1811,2019,10,BAL,-10.5,44.0,27.0
1812,2019,10,CLE,-3.0,42.0,22.0
1813,2019,10,BUF,3.0,42.0,20.0
1814,2019,10,DAL,-3.0,48.0,26.0
1815,2019,10,MIN,3.0,48.0,22.0
1816,2019,10,GB,-5.0,49.0,27.0
1817,2019,10,CAR,5.0,49.0,22.0
1818,2019,10,IND,-11.0,44.0,28.0
1819,2019,10,MIA,11.0,44.0,16.0
1820,2019,10,NO,-13.5,51.5,32.0
1821,2019,10,ATL,13.5,51.5,19.0
1822,2019,10,NYJ,3.0,43.0,20.0
1823,2019,10,NYG,-3.0,43.0,23.0
1824,2019,10,PIT,4.5,43.5,20.0
1825,2019,10,LAR,-4.5,43.5,24.0
1826,2019,10,TB,-5.5,51.5,28.0
1827,2019,10,ARI,5.5,51.5,23.0
1828,2019,10,TEN,6.0,49.0,22.0
1829,2019,10,KC,-6.0,49.0,28.0
1830,2019,10,SF,-6.5,46.5,26.0
1831,2019,10,SEA,6.5,46.5,20.0
1832,2019,11,CLE,-3.0,41.5,22.0
1833,2019,11,PIT,3.0,41.5,19.0
1834,2019,11,BAL,-4.5,51.0,28.0
1835,2019,11,HOU,4.5,51.0,23.0
1836,2019,11,CAR,-4.0,49.0,26.0
1837,2019,11,ATL,4.0,49.0,22.0
1838,2019,11,DET,7.0,46.5,20.0
1839,2019,11,DAL,-7.0,46.5,27.0
1840,2019,11,IND,-2.5,41.5,22.0
1841,2019,11,JAX,2.5,41.5,20.0
1842,2019,11,LAR,-5.5,40.0,23.0
1843,2019,11,CHI,5.5,40.0,17.0
1844,2019,11,MIA,7.0,41.0,17.0
1845,2019,11,BUF,-7.0,41.0,24.0
1846,2019,11,MIN,-10.0,40.0,25.0
1847,2019,11,DEN,10.0,40.0,15.0
1848,2019,11,LV,13.0,48.0,18.0
1849,2019,11,CIN,13.0,48.0,18.0
1850,2019,11,PHI,4.5,45.0,20.0
1851,2019,11,NE,-4.5,45.0,25.0
1852,2019,11,SF,-10.0,44.0,27.0
1853,2019,11,ARI,10.0,44.0,17.0
1854,2019,11,TB,5.0,50.5,23.0
1855,2019,11,NO,-5.0,50.5,28.0
1856,2019,11,WAS,-2.0,37.5,20.0
1857,2019,11,NYJ,2.0,37.5,18.0
1858,2019,11,LAC,5.5,52.5,24.0
1859,2019,11,KC,-5.5,52.5,29.0
1860,2019,12,HOU,-3.5,46.0,25.0
1861,2019,12,IND,3.5,46.0,21.0
1862,2019,12,ATL,-3.5,51.5,28.0
1863,2019,12,TB,3.5,51.5,24.0
1864,2019,12,BUF,-3.5,37.0,20.0
1865,2019,12,DEN,3.5,37.0,17.0
1866,2019,12,CHI,-6.0,41.0,24.0
1867,2019,12,NYG,6.0,41.0,18.0
1868,2019,12,CIN,6.5,37.0,15.0
1869,2019,12,PIT,-6.5,37.0,22.0
1870,2019,12,CLE,-11.0,46.0,28.0
1871,2019,12,MIA,11.0,46.0,18.0
1872,2019,12,NE,-5.5,44.5,25.0
1873,2019,12,DAL,5.5,44.5,20.0
1874,2019,12,NO,-10.0,46.5,28.0
1875,2019,12,CAR,10.0,46.5,18.0
1876,2019,12,NYJ,3.0,44.5,21.0
1877,2019,12,LV,3.0,44.5,21.0
1878,2019,12,PHI,2.0,45.5,22.0
1879,2019,12,SEA,-2.0,45.5,24.0
1880,2019,12,SF,-3.0,48.0,26.0
1881,2019,12,GB,3.0,48.0,22.0
1882,2019,12,TEN,-4.0,42.5,23.0
1883,2019,12,JAX,4.0,42.5,19.0
1884,2019,12,WAS,4.0,40.0,18.0
1885,2019,12,DET,-4.0,40.0,22.0
1886,2019,12,LAR,3.5,47.0,22.0
1887,2019,12,BAL,-3.5,47.0,25.0
1888,2019,13,ATL,7.0,48.0,20.0
1889,2019,13,NO,-7.0,48.0,28.0
1890,2019,13,DAL,-6.5,46.5,26.0
1891,2019,13,BUF,6.5,46.5,20.0
1892,2019,13,DET,5.5,37.0,16.0
1893,2019,13,CHI,-5.5,37.0,21.0
1894,2019,13,ARI,2.5,47.0,22.0
1895,2019,13,LAR,-2.5,47.0,25.0
1896,2019,13,BAL,-5.5,45.0,25.0
1897,2019,13,SF,5.5,45.0,20.0
1898,2019,13,CAR,-10.5,38.5,24.0
1899,2019,13,WAS,10.5,38.5,14.0
1900,2019,13,CIN,3.0,43.0,20.0
1901,2019,13,NYJ,-3.0,43.0,23.0
1902,2019,13,DEN,4.5,38.5,17.0
1903,2019,13,LAC,-4.5,38.5,22.0
1904,2019,13,HOU,3.0,47.0,22.0
1905,2019,13,NE,-3.0,47.0,25.0
1906,2019,13,IND,1.0,41.5,20.0
1907,2019,13,TEN,-1.0,41.5,21.0
1908,2019,13,JAX,3.0,46.5,22.0
1909,2019,13,TB,-3.0,46.5,25.0
1910,2019,13,KC,-10.5,49.5,30.0
1911,2019,13,LV,10.5,49.5,20.0
1912,2019,13,MIA,10.0,44.5,17.0
1913,2019,13,PHI,-10.0,44.5,27.0
1914,2019,13,NYG,6.5,43.5,18.0
1915,2019,13,GB,-6.5,43.5,25.0
1916,2019,13,PIT,1.0,40.0,20.0
1917,2019,13,CLE,-1.0,40.0,20.0
1918,2019,13,SEA,-2.5,48.5,26.0
1919,2019,13,MIN,2.5,48.5,23.0
1920,2019,14,CHI,3.0,43.0,20.0
1921,2019,14,DAL,-3.0,43.0,23.0
1922,2019,14,ARI,2.5,43.5,20.0
1923,2019,14,PIT,-2.5,43.5,23.0
1924,2019,14,ATL,-3.5,48.0,26.0
1925,2019,14,CAR,3.5,48.0,22.0
1926,2019,14,BUF,6.0,44.0,19.0
1927,2019,14,BAL,-6.0,44.0,25.0
1928,2019,14,CLE,-6.5,43.5,25.0
1929,2019,14,CIN,6.5,43.5,18.0
1930,2019,14,GB,-13.0,42.0,28.0
1931,2019,14,WAS,13.0,42.0,14.0
1932,2019,14,HOU,-8.0,42.5,25.0
1933,2019,14,DEN,8.0,42.5,17.0
1934,2019,14,JAX,3.0,42.0,20.0
1935,2019,14,LAC,-3.0,42.0,22.0
1936,2019,14,LAR,-1.0,47.5,24.0
1937,2019,14,SEA,1.0,47.5,23.0
1938,2019,14,MIN,-11.5,44.0,28.0
1939,2019,14,DET,11.5,44.0,16.0
1940,2019,14,NE,-3.0,48.5,26.0
1941,2019,14,KC,3.0,48.5,23.0
1942,2019,14,NO,-1.5,45.0,23.0
1943,2019,14,SF,1.5,45.0,22.0
1944,2019,14,NYJ,-5.0,47.0,26.0
1945,2019,14,MIA,5.0,47.0,21.0
1946,2019,14,LV,2.5,47.0,22.0
1947,2019,14,TEN,-2.5,47.0,25.0
1948,2019,14,TB,-3.0,46.5,25.0
1949,2019,14,IND,3.0,46.5,22.0
1950,2019,14,PHI,-9.5,45.0,27.0
1951,2019,14,NYG,9.5,45.0,18.0
1952,2019,15,BAL,-17.0,44.0,30.0
1953,2019,15,NYJ,17.0,44.0,14.0
1954,2019,15,ARI,3.0,49.0,23.0
1955,2019,15,CLE,-3.0,49.0,26.0
1956,2019,15,CAR,6.0,48.5,21.0
1957,2019,15,SEA,-6.0,48.5,27.0
1958,2019,15,CIN,10.5,41.5,16.0
1959,2019,15,NE,-10.5,41.5,26.0
1960,2019,15,DAL,1.0,48.5,24.0
1961,2019,15,LAR,-1.0,48.5,25.0
1962,2019,15,DET,6.0,46.0,20.0
1963,2019,15,TB,-6.0,46.0,26.0
1964,2019,15,GB,-4.5,41.0,23.0
1965,2019,15,CHI,4.5,41.0,18.0
1966,2019,15,KC,-9.0,43.0,26.0
1967,2019,15,DEN,9.0,43.0,17.0
1968,2019,15,LAC,1.0,45.0,22.0
1969,2019,15,MIN,-1.0,45.0,23.0
1970,2019,15,NYG,-3.5,46.5,25.0
1971,2019,15,MIA,3.5,46.5,22.0
1972,2019,15,LV,6.5,46.0,20.0
1973,2019,15,JAX,6.5,46.0,20.0
1974,2019,15,PIT,-1.0,37.0,19.0
1975,2019,15,BUF,1.0,37.0,18.0
1976,2019,15,SF,-10.0,49.5,30.0
1977,2019,15,ATL,10.0,49.5,20.0
1978,2019,15,TEN,-3.0,50.0,26.0
1979,2019,15,HOU,3.0,50.0,24.0
1980,2019,15,WAS,6.5,38.5,16.0
1981,2019,15,PHI,-6.5,38.5,22.0
1982,2019,15,NO,-8.5,49.0,29.0
1983,2019,15,IND,8.5,49.0,20.0
1984,2019,16,NE,-6.5,38.5,22.0
1985,2019,16,BUF,6.5,38.5,16.0
1986,2019,16,SF,-7.0,45.5,26.0
1987,2019,16,LAR,7.0,45.5,19.0
1988,2019,16,TB,3.0,50.5,24.0
1989,2019,16,HOU,-3.0,50.5,27.0
1990,2019,16,ATL,-7.0,48.0,28.0
1991,2019,16,JAX,7.0,48.0,20.0
1992,2019,16,CHI,7.0,45.5,19.0
1993,2019,16,KC,-7.0,45.5,26.0
1994,2019,16,CLE,10.0,49.0,20.0
1995,2019,16,BAL,-10.0,49.0,30.0
1996,2019,16,DEN,-7.5,40.0,24.0
1997,2019,16,DET,7.5,40.0,16.0
1998,2019,16,IND,-7.0,46.5,27.0
1999,2019,16,CAR,7.0,46.5,20.0
2000,2019,16,LAC,-7.5,45.0,26.0
2001,2019,16,LV,7.5,45.0,19.0
2002,2019,16,MIA,1.5,45.0,22.0
2003,2019,16,CIN,-1.5,45.0,23.0
2004,2019,16,NYJ,3.0,36.5,17.0
2005,2019,16,PIT,-3.0,36.5,20.0
2006,2019,16,PHI,2.0,46.5,22.0
2007,2019,16,DAL,-2.0,46.5,24.0
2008,2019,16,SEA,-8.0,51.0,30.0
2009,2019,16,ARI,8.0,51.0,22.0
2010,2019,16,TEN,3.0,49.0,23.0
2011,2019,16,NO,-3.0,49.0,26.0
2012,2019,16,WAS,1.0,42.0,20.0
2013,2019,16,NYG,-1.0,42.0,22.0
2014,2019,16,MIN,-4.0,46.5,25.0
2015,2019,16,GB,4.0,46.5,21.0
2016,2019,17,BAL,1.0,35.0,17.0
2017,2019,17,PIT,-1.0,35.0,18.0
2018,2019,17,BUF,1.0,37.0,18.0
2019,2019,17,NYJ,-1.0,37.0,19.0
2020,2019,17,CAR,14.0,44.5,15.0
2021,2019,17,NO,-14.0,44.5,29.0
2022,2019,17,CIN,2.5,43.5,20.0
2023,2019,17,CLE,-2.5,43.5,23.0
2024,2019,17,DAL,-12.5,47.5,30.0
2025,2019,17,WAS,12.5,47.5,18.0
2026,2019,17,DEN,-4.5,41.0,23.0
2027,2019,17,LV,4.5,41.0,18.0
2028,2019,17,DET,13.0,44.0,16.0
2029,2019,17,GB,-13.0,44.0,28.0
2030,2019,17,HOU,10.0,43.0,16.0
2031,2019,17,TEN,-10.0,43.0,26.0
2032,2019,17,JAX,5.5,41.5,18.0
2033,2019,17,IND,-5.5,41.5,24.0
2034,2019,17,KC,-9.5,46.0,28.0
2035,2019,17,LAC,9.5,46.0,18.0
2036,2019,17,LAR,-7.0,45.5,26.0
2037,2019,17,ARI,7.0,45.5,19.0
2038,2019,17,MIN,4.5,36.0,16.0
2039,2019,17,CHI,-4.5,36.0,20.0
2040,2019,17,NE,-17.0,45.5,31.0
2041,2019,17,MIA,17.0,45.5,14.0
2042,2019,17,NYG,3.5,44.5,20.0
2043,2019,17,PHI,-3.5,44.5,24.0
2044,2019,17,SEA,3.5,47.0,22.0
2045,2019,17,SF,-3.5,47.0,25.0
2046,2019,17,TB,-1.0,48.5,25.0
2047,2019,17,ATL,1.0,48.5,24.0
2048,2020,1,KC,-9.0,54.0,32.0
2049,2020,1,HOU,9.0,54.0,22.0
2050,2020,1,ATL,1.0,49.0,24.0
2051,2020,1,SEA,-1.0,49.0,25.0
2052,2020,1,BAL,-7.0,47.5,27.0
2053,2020,1,CLE,7.0,47.5,20.0
2054,2020,1,BUF,-6.5,39.5,23.0
2055,2020,1,NYJ,6.5,39.5,16.0
2056,2020,1,CAR,3.0,48.0,22.0
2057,2020,1,LV,3.0,48.0,22.0
2058,2020,1,CIN,3.0,41.5,19.0
2059,2020,1,LAC,-3.0,41.5,22.0
2060,2020,1,DET,-2.5,42.5,22.0
2061,2020,1,CHI,2.5,42.5,20.0
2062,2020,1,JAX,8.0,45.0,18.0
2063,2020,1,IND,-8.0,45.0,26.0
2064,2020,1,LAR,2.0,51.5,25.0
2065,2020,1,DAL,-2.0,51.5,27.0
2066,2020,1,MIN,-2.5,44.5,24.0
2067,2020,1,GB,2.5,44.5,21.0
2068,2020,1,NE,-7.0,41.5,24.0
2069,2020,1,MIA,7.0,41.5,17.0
2070,2020,1,NO,-3.5,47.5,26.0
2071,2020,1,TB,3.5,47.5,22.0
2072,2020,1,SF,-6.5,48.0,27.0
2073,2020,1,ARI,6.5,48.0,21.0
2074,2020,1,WAS,5.0,42.0,18.0
2075,2020,1,PHI,-5.0,42.0,24.0
2076,2020,1,DEN,3.0,41.0,19.0
2077,2020,1,TEN,-3.0,41.0,22.0
2078,2020,1,NYG,5.5,45.0,20.0
2079,2020,1,PIT,-5.5,45.0,25.0
2080,2020,2,CLE,-6.0,43.0,24.0
2081,2020,2,CIN,6.0,43.0,18.0
2082,2020,2,ARI,-7.0,46.5,27.0
2083,2020,2,WAS,7.0,46.5,20.0
2084,2020,2,CHI,-5.5,42.0,24.0
2085,2020,2,NYG,5.5,42.0,18.0
2086,2020,2,DAL,-3.5,53.5,28.0
2087,2020,2,ATL,3.5,53.5,25.0
2088,2020,2,GB,-6.0,50.0,28.0
2089,2020,2,DET,6.0,50.0,22.0
2090,2020,2,HOU,7.0,49.0,21.0
2091,2020,2,BAL,-7.0,49.0,28.0
2092,2020,2,IND,-3.0,49.0,26.0
2093,2020,2,MIN,3.0,49.0,23.0
2094,2020,2,LAC,8.5,47.5,20.0
2095,2020,2,KC,-8.5,47.5,28.0
2096,2020,2,MIA,5.5,42.0,18.0
2097,2020,2,BUF,-5.5,42.0,24.0
2098,2020,2,NYJ,7.0,41.5,17.0
2099,2020,2,SF,-7.0,41.5,24.0
2100,2020,2,PHI,-1.5,45.5,24.0
2101,2020,2,LAR,1.5,45.5,22.0
2102,2020,2,PIT,-6.5,40.5,24.0
2103,2020,2,DEN,6.5,40.5,17.0
2104,2020,2,SEA,-4.0,44.5,24.0
2105,2020,2,NE,4.0,44.5,20.0
2106,2020,2,TB,-8.0,47.0,28.0
2107,2020,2,CAR,8.0,47.0,20.0
2108,2020,2,TEN,-7.5,44.0,26.0
2109,2020,2,JAX,7.5,44.0,18.0
2110,2020,2,LV,5.5,48.5,22.0
2111,2020,2,NO,-5.5,48.5,27.0
2112,2020,3,JAX,-3.0,48.0,26.0
2113,2020,3,MIA,3.0,48.0,22.0
2114,2020,3,ARI,-5.5,55.5,30.0
2115,2020,3,DET,5.5,55.5,25.0
2116,2020,3,ATL,-3.0,47.0,25.0
2117,2020,3,CHI,3.0,47.0,22.0
2118,2020,3,BUF,-2.0,47.0,24.0
2119,2020,3,LAR,2.0,47.0,22.0
2120,2020,3,CLE,-7.0,44.5,26.0
2121,2020,3,WAS,7.0,44.5,19.0
2122,2020,3,DEN,6.0,42.5,18.0
2123,2020,3,TB,-6.0,42.5,24.0
2124,2020,3,IND,-11.5,44.0,28.0
2125,2020,3,NYJ,11.5,44.0,16.0
2126,2020,3,LAC,-6.5,43.5,25.0
2127,2020,3,CAR,6.5,43.5,18.0
2128,2020,3,MIN,2.5,50.0,24.0
2129,2020,3,TEN,-2.5,50.0,26.0
2130,2020,3,NE,-6.5,47.0,27.0
2131,2020,3,LV,6.5,47.0,20.0
2132,2020,3,NO,-3.0,53.0,28.0
2133,2020,3,GB,3.0,53.0,25.0
2134,2020,3,NYG,3.0,43.0,20.0
2135,2020,3,SF,-3.0,43.0,23.0
2136,2020,3,PHI,-4.5,47.5,26.0
2137,2020,3,CIN,4.5,47.5,22.0
2138,2020,3,PIT,-4.0,46.0,25.0
2139,2020,3,HOU,4.0,46.0,21.0
2140,2020,3,SEA,-5.0,56.5,31.0
2141,2020,3,DAL,5.0,56.5,26.0
2142,2020,3,BAL,-3.0,54.0,28.0
2143,2020,3,KC,3.0,54.0,26.0
2144,2020,4,NYJ,-1.5,41.0,21.0
2145,2020,4,DEN,1.5,41.0,20.0
2146,2020,4,CAR,3.0,51.5,24.0
2147,2020,4,ARI,-3.0,51.5,27.0
2148,2020,4,CHI,3.0,43.0,20.0
2149,2020,4,IND,-3.0,43.0,23.0
2150,2020,4,CIN,-2.5,49.0,26.0
2151,2020,4,JAX,2.5,49.0,23.0
2152,2020,4,DAL,-3.5,56.0,30.0
2153,2020,4,CLE,3.5,56.0,26.0
2154,2020,4,DET,3.0,54.5,26.0
2155,2020,4,NO,-3.0,54.5,29.0
2156,2020,4,HOU,-3.5,53.5,28.0
2157,2020,4,MIN,3.5,53.5,25.0
2158,2020,4,LV,3.0,53.0,25.0
2159,2020,4,BUF,-3.0,53.0,28.0
2160,2020,4,LAR,-13.0,48.5,31.0
2161,2020,4,NYG,13.0,48.5,18.0
2162,2020,4,MIA,5.5,54.5,24.0
2163,2020,4,SEA,-5.5,54.5,30.0
2164,2020,4,SF,-7.5,45.0,26.0
2165,2020,4,PHI,7.5,45.0,19.0
2166,2020,4,TB,-7.0,42.5,25.0
2167,2020,4,LAC,7.0,42.5,18.0
2168,2020,4,WAS,14.0,45.0,16.0
2169,2020,4,BAL,-14.0,45.0,30.0
2170,2020,4,GB,-7.0,56.5,32.0
2171,2020,4,ATL,7.0,56.5,25.0
2172,2020,4,KC,-7.0,53.0,30.0
2173,2020,4,NE,7.0,53.0,23.0
2174,2020,5,CHI,3.5,44.5,20.0
2175,2020,5,TB,-3.5,44.5,24.0
2176,2020,5,ATL,-2.5,54.0,28.0
2177,2020,5,CAR,2.5,54.0,26.0
2178,2020,5,BAL,-11.0,50.5,31.0
2179,2020,5,CIN,11.0,50.5,20.0
2180,2020,5,CLE,-1.0,48.0,24.0
2181,2020,5,IND,1.0,48.0,24.0
2182,2020,5,DAL,-8.0,53.0,30.0
2183,2020,5,NYG,8.0,53.0,22.0
2184,2020,5,HOU,-5.5,54.5,30.0
2185,2020,5,JAX,5.5,54.5,24.0
2186,2020,5,KC,-10.5,54.5,32.0
2187,2020,5,LV,10.5,54.5,22.0
2188,2020,5,NYJ,7.0,47.5,20.0
2189,2020,5,ARI,-7.0,47.5,27.0
2190,2020,5,PIT,-7.0,43.5,25.0
2191,2020,5,PHI,7.0,43.5,18.0
2192,2020,5,SF,-7.5,51.0,29.0
2193,2020,5,MIA,7.5,51.0,22.0
2194,2020,5,SEA,-6.5,56.5,32.0
2195,2020,5,MIN,6.5,56.5,25.0
2196,2020,5,WAS,7.0,46.0,20.0
2197,2020,5,LAR,-7.0,46.0,26.0
2198,2020,5,NO,-7.0,49.5,28.0
2199,2020,5,LAC,7.0,49.5,21.0
2200,2020,5,TEN,3.5,53.0,25.0
2201,2020,5,BUF,-3.5,53.0,28.0
2202,2020,6,CAR,-1.5,44.5,23.0
2203,2020,6,CHI,1.5,44.5,22.0
2204,2020,6,IND,-7.5,45.5,26.0
2205,2020,6,CIN,7.5,45.5,19.0
2206,2020,6,JAX,3.0,54.5,26.0
2207,2020,6,DET,-3.0,54.5,29.0
2208,2020,6,MIA,-9.0,47.0,28.0
2209,2020,6,NYJ,9.0,47.0,19.0
2210,2020,6,MIN,-4.0,54.0,29.0
2211,2020,6,ATL,4.0,54.0,25.0
2212,2020,6,NE,-8.0,45.0,26.0
2213,2020,6,DEN,8.0,45.0,18.0
2214,2020,6,NYG,-2.5,43.0,23.0
2215,2020,6,WAS,2.5,43.0,20.0
2216,2020,6,PHI,10.0,46.5,18.0
2217,2020,6,BAL,-10.0,46.5,28.0
2218,2020,6,PIT,-3.0,51.0,27.0
2219,2020,6,CLE,3.0,51.0,24.0
2220,2020,6,SF,2.5,51.5,24.0
2221,2020,6,LAR,-2.5,51.5,27.0
2222,2020,6,TB,1.0,55.0,27.0
2223,2020,6,GB,-1.0,55.0,28.0
2224,2020,6,TEN,-3.5,53.5,28.0
2225,2020,6,HOU,3.5,53.5,25.0
2226,2020,6,BUF,5.0,57.5,26.0
2227,2020,6,KC,-5.0,57.5,31.0
2228,2020,6,DAL,1.0,55.0,27.0
2229,2020,6,ARI,-1.0,55.0,28.0
2230,2020,7,PHI,-4.5,45.0,25.0
2231,2020,7,NYG,4.5,45.0,20.0
2232,2020,7,ARI,3.5,56.0,26.0
2233,2020,7,SEA,-3.5,56.0,30.0
2234,2020,7,ATL,-2.0,55.0,28.0
2235,2020,7,DET,2.0,55.0,26.0
2236,2020,7,CIN,3.0,51.0,24.0
2237,2020,7,CLE,-3.0,51.0,27.0
2238,2020,7,DEN,7.0,46.0,20.0
2239,2020,7,KC,-7.0,46.0,26.0
2240,2020,7,HOU,3.0,57.0,27.0
2241,2020,7,GB,-3.0,57.0,30.0
2242,2020,7,LV,3.5,52.0,24.0
2243,2020,7,TB,-3.5,52.0,28.0
2244,2020,7,LAC,-7.5,48.5,28.0
2245,2020,7,JAX,7.5,48.5,20.0
2246,2020,7,NE,-3.0,44.5,24.0
2247,2020,7,SF,3.0,44.5,21.0
2248,2020,7,NO,-6.5,50.0,28.0
2249,2020,7,CAR,6.5,50.0,22.0
2250,2020,7,NYJ,10.0,46.0,18.0
2251,2020,7,BUF,-10.0,46.0,28.0
2252,2020,7,TEN,-1.0,51.0,26.0
2253,2020,7,PIT,1.0,51.0,25.0
2254,2020,7,WAS,-1.0,45.0,23.0
2255,2020,7,DAL,1.0,45.0,22.0
2256,2020,7,LAR,-6.0,45.0,26.0
2257,2020,7,CHI,6.0,45.0,20.0
2258,2020,8,CAR,-2.0,51.0,26.0
2259,2020,8,ATL,2.0,51.0,24.0
2260,2020,8,BAL,-4.0,46.0,25.0
2261,2020,8,PIT,4.0,46.0,21.0
2262,2020,8,BUF,-4.5,40.5,22.0
2263,2020,8,NE,4.5,40.5,18.0
2264,2020,8,CHI,4.0,43.0,20.0
2265,2020,8,NO,-4.0,43.0,24.0
2266,2020,8,CIN,7.0,50.5,22.0
2267,2020,8,TEN,-7.0,50.5,29.0
2268,2020,8,CLE,-1.5,48.0,25.0
2269,2020,8,LV,1.5,48.0,23.0
2270,2020,8,DEN,3.5,44.5,20.0
2271,2020,8,LAC,-3.5,44.5,24.0
2272,2020,8,DET,3.0,49.5,23.0
2273,2020,8,IND,-3.0,49.5,26.0
2274,2020,8,GB,-6.5,50.0,28.0
2275,2020,8,MIN,6.5,50.0,22.0
2276,2020,8,KC,-19.5,49.0,34.0
2277,2020,8,NYJ,19.5,49.0,15.0
2278,2020,8,MIA,3.5,45.5,21.0
2279,2020,8,LAR,-3.5,45.5,24.0
2280,2020,8,PHI,-11.5,42.5,27.0
2281,2020,8,DAL,11.5,42.5,16.0
2282,2020,8,SEA,-3.0,53.5,28.0
2283,2020,8,SF,3.0,53.5,25.0
2284,2020,8,NYG,12.5,45.0,16.0
2285,2020,8,TB,-12.5,45.0,29.0
2286,2020,9,SF,7.5,48.5,20.0
2287,2020,9,GB,-7.5,48.5,28.0
2288,2020,9,ARI,-5.5,49.0,27.0
2289,2020,9,MIA,5.5,49.0,22.0
2290,2020,9,ATL,-4.0,49.0,26.0
2291,2020,9,DEN,4.0,49.0,22.0
2292,2020,9,BUF,3.0,55.0,26.0
2293,2020,9,SEA,-3.0,55.0,29.0
2294,2020,9,DAL,14.0,44.0,15.0
2295,2020,9,PIT,-14.0,44.0,29.0
2296,2020,9,IND,1.0,48.0,24.0
2297,2020,9,BAL,-1.0,48.0,24.0
2298,2020,9,JAX,6.5,49.5,22.0
2299,2020,9,HOU,-6.5,49.5,28.0
2300,2020,9,KC,-10.0,51.5,31.0
2301,2020,9,CAR,10.0,51.5,21.0
2302,2020,9,LAC,1.0,52.5,26.0
2303,2020,9,LV,1.0,52.5,26.0
2304,2020,9,MIN,-4.0,52.0,28.0
2305,2020,9,DET,4.0,52.0,24.0
2306,2020,9,TB,-4.0,50.5,27.0
2307,2020,9,NO,4.0,50.5,23.0
2308,2020,9,TEN,-6.5,47.0,27.0
2309,2020,9,CHI,6.5,47.0,20.0
2310,2020,9,WAS,-2.5,43.0,23.0
2311,2020,9,NYG,2.5,43.0,20.0
2312,2020,9,NYJ,9.5,41.5,16.0
2313,2020,9,NE,-9.5,41.5,26.0
2314,2020,10,TEN,-1.0,48.5,25.0
2315,2020,10,IND,1.0,48.5,24.0
2316,2020,10,ARI,-2.5,56.0,29.0
2317,2020,10,BUF,2.5,56.0,27.0
2318,2020,10,CAR,6.0,51.0,22.0
2319,2020,10,TB,-6.0,51.0,28.0
2320,2020,10,CLE,-4.0,45.5,25.0
2321,2020,10,HOU,4.0,45.5,21.0
2322,2020,10,DET,-3.0,46.0,24.0
2323,2020,10,WAS,3.0,46.0,22.0
2324,2020,10,GB,-14.0,47.5,31.0
2325,2020,10,JAX,14.0,47.5,17.0
2326,2020,10,LV,3.5,50.5,24.0
2327,2020,10,DEN,3.5,50.5,24.0
2328,2020,10,LAR,-3.0,54.5,29.0
2329,2020,10,SEA,3.0,54.5,26.0
2330,2020,10,MIA,-2.0,48.5,25.0
2331,2020,10,LAC,2.0,48.5,23.0
2332,2020,10,NE,7.0,43.5,18.0
2333,2020,10,BAL,-7.0,43.5,25.0
2334,2020,10,NO,-9.5,49.5,30.0
2335,2020,10,SF,9.5,49.5,20.0
2336,2020,10,NYG,4.0,44.5,20.0
2337,2020,10,PHI,-4.0,44.5,24.0
2338,2020,10,PIT,-7.0,46.5,27.0
2339,2020,10,CIN,7.0,46.5,20.0
2340,2020,10,CHI,3.0,43.5,20.0
2341,2020,10,MIN,-3.0,43.5,23.0
2342,2020,11,SEA,-3.0,57.5,30.0
2343,2020,11,ARI,3.0,57.5,27.0
2344,2020,11,BAL,-6.0,50.0,28.0
2345,2020,11,TEN,6.0,50.0,22.0
