,season,week,tm_alias,opp_alias,tm_score,opp_score
0,2000,1,MIN,CHI,30,27
1,2000,1,IND,KC,27,14
2,2000,1,WAS,CAR,20,17
3,2000,1,ATL,SF,36,28
4,2000,1,JAC,CLE,27,7
5,2000,1,TB,NE,21,16
6,2000,1,BAL,PIT,16,0
7,2000,1,DET,NO,14,10
8,2000,1,NYG,ARI,21,16
9,2000,1,PHI,DAL,41,14
10,2000,1,LV,LAC,9,6
11,2000,1,MIA,SEA,23,0
12,2000,1,NYJ,GB,20,16
13,2000,1,BUF,TEN,16,13
14,2000,1,LA,DEN,41,36
15,2000,2,MIN,MIA,13,7
16,2000,2,CLE,CIN,24,7
17,2000,2,LV,IND,38,31
18,2000,2,BUF,GB,27,18
19,2000,2,TB,CHI,41,0
20,2000,2,BAL,JAC,39,36
21,2000,2,NYG,PHI,33,18
22,2000,2,TEN,KC,17,14
23,2000,2,CAR,SF,38,22
24,2000,2,NO,LAC,28,27
25,2000,2,LA,SEA,37,34
26,2000,2,DEN,ATL,42,14
27,2000,2,DET,WAS,15,10
28,2000,2,ARI,DAL,32,31
29,2000,2,NYJ,NE,20,19
30,2000,3,JAC,CIN,13,0
31,2000,3,ATL,CAR,15,10
32,2000,3,CLE,PIT,23,20
33,2000,3,GB,PHI,6,3
34,2000,3,LA,SF,41,24
35,2000,3,NYJ,BUF,27,14
36,2000,3,TB,DET,31,10
37,2000,3,NYG,CHI,14,7
38,2000,3,DEN,LV,33,24
39,2000,3,KC,LAC,42,10
40,2000,3,MIN,NE,21,13
41,2000,3,SEA,NO,20,10
42,2000,3,MIA,BAL,19,6
43,2000,3,DAL,WAS,27,21
44,2000,4,TEN,PIT,23,20
45,2000,4,BAL,CIN,37,0
46,2000,4,LA,ATL,41,20
47,2000,4,DET,CHI,21,14
48,2000,4,PHI,NO,21,7
49,2000,4,MIA,NE,10,3
50,2000,4,SF,DAL,41,24
51,2000,4,GB,ARI,29,3
52,2000,4,NYJ,TB,21,17
53,2000,4,SEA,LAC,20,12
54,2000,4,KC,DEN,23,22
55,2000,4,LV,CLE,36,10
56,2000,4,WAS,NYG,16,6
57,2000,4,IND,JAC,43,14
58,2000,5,IND,BUF,18,16
59,2000,5,MIN,DET,31,24
60,2000,5,DAL,CAR,16,13
61,2000,5,LA,LAC,57,31
62,2000,5,BAL,CLE,12,0
63,2000,5,PIT,JAC,24,13
64,2000,5,TEN,NYG,28,14
65,2000,5,MIA,CIN,31,16
66,2000,5,NE,DEN,28,19
67,2000,5,SF,ARI,27,20
68,2000,5,CHI,GB,27,24
69,2000,5,WAS,TB,20,17
70,2000,5,PHI,ATL,38,10
71,2000,5,KC,SEA,24,17
72,2000,6,TEN,CIN,23,14
73,2000,6,PIT,NYJ,20,3
74,2000,6,DET,GB,31,24
75,2000,6,MIA,BUF,22,13
76,2000,6,NE,IND,24,16
77,2000,6,WAS,PHI,17,14
78,2000,6,NO,CHI,31,10
79,2000,6,LV,SF,34,28
80,2000,6,NYG,ATL,13,6
81,2000,6,CAR,SEA,26,3
82,2000,6,ARI,CLE,29,21
83,2000,6,DEN,LAC,21,7
84,2000,6,BAL,JAC,15,10
85,2000,6,MIN,TB,30,23
86,2000,7,LV,KC,20,17
87,2000,7,BUF,LAC,27,24
88,2000,7,PIT,CIN,15,0
89,2000,7,WAS,BAL,10,3
90,2000,7,LA,ATL,45,29
91,2000,7,NYG,DAL,19,14
92,2000,7,NO,CAR,24,6
93,2000,7,IND,SEA,37,24
94,2000,7,NYJ,NE,34,17
95,2000,7,DEN,CLE,44,10
96,2000,7,PHI,ARI,33,14
97,2000,7,GB,SF,31,28
98,2000,7,MIN,CHI,28,16
99,2000,7,TEN,JAC,27,13
100,2000,8,DET,TB,28,14
101,2000,8,CIN,DEN,31,21
102,2000,8,IND,NE,30,23
103,2000,8,DAL,ARI,48,7
104,2000,8,KC,LA,54,34
105,2000,8,MIN,BUF,31,27
106,2000,8,CAR,SF,34,16
107,2000,8,TEN,BAL,14,6
108,2000,8,PHI,CHI,13,9
109,2000,8,NO,ATL,21,19
110,2000,8,LV,SEA,31,3
111,2000,8,PIT,CLE,22,0
112,2000,8,WAS,JAC,35,16
113,2000,8,NYJ,MIA,40,37
114,2000,9,BUF,NYJ,23,20
115,2000,9,TB,MIN,41,13
116,2000,9,MIA,GB,28,20
117,2000,9,PIT,BAL,9,6
118,2000,9,ATL,CAR,13,12
119,2000,9,CIN,CLE,12,3
120,2000,9,IND,DET,30,18
121,2000,9,NO,ARI,21,10
122,2000,9,LA,SF,34,24
123,2000,9,NYG,PHI,24,7
124,2000,9,JAC,DAL,23,17
125,2000,9,KC,SEA,24,19
126,2000,9,LV,LAC,15,13
127,2000,9,TEN,WAS,27,21
128,2000,10,MIA,DET,23,8
129,2000,10,BUF,NE,16,13
130,2000,10,CHI,IND,27,24
131,2000,10,NO,SF,31,15
132,2000,10,TB,ATL,27,14
133,2000,10,BAL,CIN,27,7
134,2000,10,PHI,DAL,16,13
135,2000,10,TEN,PIT,9,7
136,2000,10,NYG,CLE,24,3
137,2000,10,LV,KC,49,31
138,2000,10,ARI,WAS,16,15
139,2000,10,DEN,NYJ,30,23
140,2000,10,SEA,LAC,17,15
141,2000,10,CAR,LA,27,24
142,2000,10,GB,MIN,26,20
143,2000,11,DAL,CIN,23,6
144,2000,11,MIN,ARI,31,14
145,2000,11,DET,ATL,13,10
146,2000,11,PHI,PIT,26,23
147,2000,11,BUF,CHI,20,3
148,2000,11,NO,CAR,20,10
149,2000,11,SEA,JAC,28,21
150,2000,11,BAL,TEN,24,23
151,2000,11,CLE,NE,19,11
152,2000,11,SF,KC,21,7
153,2000,11,MIA,LAC,17,7
154,2000,11,TB,GB,20,15
155,2000,11,LA,NYG,38,24
156,2000,11,IND,NYJ,23,15
157,2000,11,DEN,LV,27,24
158,2000,12,BUF,KC,21,17
159,2000,12,MIN,CAR,31,17
160,2000,12,NE,CIN,16,13
161,2000,12,GB,IND,26,24
162,2000,12,PHI,ARI,34,9
163,2000,12,LV,NO,31,22
164,2000,12,DET,NYG,31,21
165,2000,12,TEN,CLE,24,10
166,2000,12,CHI,TB,13,10
167,2000,12,DEN,LAC,38,37
168,2000,12,NYJ,MIA,20,3
169,2000,12,BAL,DAL,27,0
170,2000,12,SF,ATL,16,6
171,2000,12,JAC,PIT,34,24
172,2000,12,WAS,LA,33,20
173,2000,13,DET,NE,34,9
174,2000,13,MIN,DAL,27,15
175,2000,13,TB,BUF,31,17
176,2000,13,BAL,CLE,44,7
177,2000,13,PHI,WAS,23,20
178,2000,13,NYJ,CHI,17,10
179,2000,13,PIT,CIN,48,28
180,2000,13,NO,LA,31,24
181,2000,13,LV,ATL,41,14
182,2000,13,MIA,IND,17,14
183,2000,13,JAC,TEN,16,13
184,2000,13,LAC,KC,17,16
185,2000,13,DEN,SEA,38,31
186,2000,13,NYG,ARI,31,7
187,2000,13,CAR,GB,31,14
188,2000,14,MIN,DET,24,17
189,2000,14,TB,DAL,27,7
190,2000,14,NYG,WAS,9,7
191,2000,14,PIT,LV,21,20
192,2000,14,MIA,BUF,33,6
193,2000,14,CIN,ARI,24,13
194,2000,14,DEN,NO,38,23
195,2000,14,TEN,PHI,15,13
196,2000,14,CAR,LA,16,3
197,2000,14,SEA,ATL,30,10
198,2000,14,SF,LAC,45,17
199,2000,14,NYJ,IND,27,17
200,2000,14,JAC,CLE,48,0
201,2000,14,GB,CHI,28,6
202,2000,14,NE,KC,30,24
203,2000,15,KC,CAR,15,14
204,2000,15,CHI,NE,24,17
205,2000,15,JAC,ARI,44,10
206,2000,15,GB,DET,26,13
207,2000,15,TB,MIA,16,13
208,2000,15,BAL,LAC,24,3
209,2000,15,TEN,CIN,35,3
210,2000,15,NYG,PIT,30,10
211,2000,15,PHI,CLE,35,24
212,2000,15,DEN,SEA,31,24
213,2000,15,DAL,WAS,32,13
214,2000,15,LA,MIN,40,29
215,2000,15,NO,SF,31,27
216,2000,15,LV,NYJ,31,7
217,2000,15,IND,BUF,44,20
218,2000,16,PIT,WAS,24,3
219,2000,16,SEA,LV,27,24
220,2000,16,KC,DEN,20,7
221,2000,16,GB,MIN,33,28
222,2000,16,NE,BUF,13,10
223,2000,16,CIN,JAC,17,14
224,2000,16,DET,NYJ,10,7
225,2000,16,NO,ATL,23,7
226,2000,16,TEN,CLE,24,0
227,2000,16,CAR,LAC,30,22
228,2000,16,SF,CHI,17,0
229,2000,16,BAL,ARI,13,7
230,2000,16,IND,MIA,20,13
231,2000,16,NYG,DAL,17,13
232,2000,16,TB,LA,38,35
233,2001,1,LV,KC,27,24
234,2001,1,GB,DET,28,6
235,2001,1,TB,DAL,10,6
236,2001,1,CAR,MIN,24,13
237,2001,1,BAL,CHI,17,6
238,2001,1,SEA,CLE,9,6
239,2001,1,CIN,NE,23,17
240,2001,1,IND,NYJ,45,24
241,2001,1,NO,BUF,24,6
242,2001,1,JAC,PIT,21,3
243,2001,1,SF,ATL,16,13
244,2001,1,LAC,WAS,30,3
245,2001,1,LA,PHI,20,17
246,2001,1,MIA,TEN,31,23
247,2001,1,DEN,NYG,31,20
248,2001,2,NYG,KC,13,3
249,2001,2,CHI,MIN,17,10
250,2001,2,IND,BUF,42,26
251,2001,2,JAC,TEN,13,6
252,2001,2,MIA,LV,18,15
253,2001,2,CIN,BAL,21,10
254,2001,2,ATL,CAR,24,16
255,2001,2,LAC,DAL,32,21
256,2001,2,CLE,DET,24,14
257,2001,2,NYJ,NE,10,3
258,2001,2,PHI,SEA,27,3
259,2001,2,LA,SF,30,26
260,2001,2,DEN,ARI,38,17
261,2001,2,GB,WAS,37,0
262,2001,3,LA,MIA,42,10
263,2001,3,MIN,TB,20,16
264,2001,3,KC,WAS,45,13
265,2001,3,PIT,BUF,20,3
266,2001,3,GB,CAR,28,7
267,2001,3,NE,IND,44,13
268,2001,3,NYG,NO,21,13
269,2001,3,ATL,ARI,34,14
270,2001,3,LV,SEA,38,14
271,2001,3,LAC,CIN,28,14
272,2001,3,CLE,JAC,23,14
273,2001,3,BAL,DEN,20,13
274,2001,3,PHI,DAL,40,18
275,2001,3,SF,NYJ,19,17
276,2001,4,NO,MIN,28,15
277,2001,4,BAL,TEN,26,7
278,2001,4,PIT,CIN,16,7
279,2001,4,CLE,LAC,20,16
280,2001,4,MIA,NE,30,10
281,2001,4,NYG,WAS,23,9
282,2001,4,CHI,ATL,31,3
283,2001,4,ARI,PHI,21,20
284,2001,4,LV,DAL,28,21
285,2001,4,DEN,KC,20,6
286,2001,4,NYJ,BUF,42,36
287,2001,4,SEA,JAC,24,15
288,2001,4,TB,GB,14,10
289,2001,4,SF,CAR,24,14
290,2001,4,LA,DET,35,0
291,2001,5,PIT,KC,20,17
292,2001,5,LA,NYG,15,14
293,2001,5,CHI,ARI,20,13
294,2001,5,MIN,DET,31,26
295,2001,5,NO,CAR,27,25
296,2001,5,CIN,CLE,24,14
297,2001,5,GB,BAL,31,23
298,2001,5,NE,LAC,29,26
299,2001,5,TEN,TB,31,28
300,2001,5,SF,ATL,37,31
301,2001,5,NYJ,MIA,21,17
302,2001,5,SEA,DEN,34,21
303,2001,5,LV,IND,23,18
304,2001,5,DAL,WAS,9,7
305,2001,6,BUF,JAC,13,10
306,2001,6,ATL,NO,20,13
307,2001,6,NE,IND,38,17
308,2001,6,TEN,DET,27,24
309,2001,6,PIT,TB,17,10
310,2001,6,WAS,CAR,17,14
311,2001,6,CHI,CIN,24,0
312,2001,6,CLE,BAL,24,14
313,2001,6,LA,NYJ,34,14
314,2001,6,LAC,DEN,27,10
315,2001,6,MIN,GB,35,13
316,2001,6,ARI,KC,24,16
317,2001,6,PHI,NYG,10,9
318,2001,7,IND,KC,35,28
319,2001,7,CIN,DET,31,27
320,2001,7,BAL,JAC,18,17
321,2001,7,TB,MIN,41,14
322,2001,7,NO,LA,34,31
323,2001,7,NYJ,CAR,13,12
324,2001,7,CHI,SF,37,31
325,2001,7,LAC,BUF,27,24
326,2001,7,DEN,NE,31,20
327,2001,7,DAL,ARI,17,3
328,2001,7,WAS,NYG,35,21
329,2001,7,MIA,SEA,24,20
330,2001,7,LV,PHI,20,10
331,2001,7,PIT,TEN,34,7
332,2001,8,NE,ATL,24,10
333,2001,8,IND,BUF,30,14
334,2001,8,BAL,PIT,13,10
335,2001,8,MIA,CAR,23,6
336,2001,8,GB,TB,21,20
337,2001,8,TEN,JAC,28,24
338,2001,8,NYG,DAL,27,24
339,2001,8,PHI,ARI,21,7
340,2001,8,SF,DET,21,13
341,2001,8,CHI,CLE,27,21
342,2001,8,WAS,SEA,27,14
343,2001,8,KC,LAC,25,20
344,2001,8,NYJ,NO,16,9
345,2001,8,LV,DEN,38,28
346,2001,9,MIA,IND,27,24
347,2001,9,NE,BUF,21,11
348,2001,9,GB,CHI,20,12
349,2001,9,LA,CAR,48,14
350,2001,9,NYJ,KC,27,7
351,2001,9,JAC,CIN,30,13
352,2001,9,PIT,CLE,15,12
353,2001,9,TB,DET,20,17
354,2001,9,ATL,DAL,20,13
355,2001,9,DEN,LAC,26,16
356,2001,9,PHI,MIN,48,17
357,2001,9,SF,NO,28,27
358,2001,9,NYG,ARI,17,10
359,2001,9,SEA,LV,34,27
360,2001,9,BAL,TEN,16,10
361,2001,10,CLE,BAL,27,17
362,2001,10,ATL,GB,23,20
363,2001,10,SEA,BUF,23,20
364,2001,10,TEN,CIN,20,7
365,2001,10,NO,IND,34,20
366,2001,10,NYJ,MIA,24,0
367,2001,10,SF,CAR,25,22
368,2001,10,PHI,DAL,36,3
369,2001,10,PIT,JAC,20,7
370,2001,10,LV,LAC,34,24
371,2001,10,CHI,TB,27,24
372,2001,10,ARI,DET,45,38
373,2001,10,WAS,DEN,17,10
374,2001,10,LA,NE,24,17
375,2001,10,MIN,NYG,28,16
376,2001,11,GB,DET,29,27
377,2001,11,DEN,DAL,26,24
378,2001,11,SF,IND,40,21
379,2001,11,KC,SEA,19,7
380,2001,11,ATL,CAR,10,7
381,2001,11,MIA,BUF,34,27
382,2001,11,CLE,CIN,18,0
383,2001,11,WAS,PHI,13,3
384,2001,11,PIT,TEN,34,24
385,2001,11,ARI,LAC,20,17
386,2001,11,NE,NO,34,17
387,2001,11,BAL,JAC,24,21
388,2001,11,LV,NYG,28,10
389,2001,11,CHI,MIN,13,6
390,2001,11,TB,LA,24,17
391,2001,12,PHI,KC,23,10
392,2001,12,PIT,MIN,21,16
393,2001,12,TB,CIN,16,13
394,2001,12,TEN,CLE,31,15
395,2001,12,BAL,IND,39,27
396,2001,12,MIA,DEN,21,10
397,2001,12,NE,NYJ,17,16
398,2001,12,CHI,DET,13,10
399,2001,12,NO,CAR,27,23
400,2001,12,SEA,LAC,13,10
401,2001,12,LA,ATL,35,6
402,2001,12,ARI,LV,34,31
403,2001,12,DAL,WAS,20,14
404,2001,12,SF,BUF,35,0
405,2001,12,GB,JAC,28,21
406,2001,13,MIN,TEN,42,24
407,2001,13,TB,DET,15,12
408,2001,13,BUF,CAR,25,24
409,2001,13,GB,CHI,17,7
410,2001,13,JAC,CIN,14,10
411,2001,13,NE,CLE,27,16
412,2001,13,DAL,NYG,20,13
413,2001,13,LA,SF,27,14
414,2001,13,PHI,LAC,24,14
415,2001,13,NO,ATL,28,10
416,2001,13,WAS,ARI,20,10
417,2001,13,LV,KC,28,26
418,2001,13,PIT,NYJ,18,7
419,2001,13,DEN,SEA,20,7
420,2001,13,MIA,IND,41,6
421,2001,14,NYG,ARI,17,13
422,2001,14,LV,LAC,13,6
423,2001,14,IND,ATL,41,27
424,2001,14,KC,DEN,26,23
425,2001,14,NE,BUF,12,9
426,2001,14,CHI,TB,27,3
427,2001,14,NYJ,CIN,15,14
428,2001,14,DET,MIN,27,24
429,2001,14,JAC,CLE,15,10
430,2001,14,SF,MIA,21,0
431,2001,14,TEN,GB,26,20
432,2001,14,PHI,WAS,20,6
433,2001,14,SEA,DAL,29,3
434,2001,14,PIT,BAL,26,21
435,2001,14,LA,NO,34,21
436,2001,15,NE,MIA,20,13
437,2001,15,SF,PHI,13,3
438,2001,15,TEN,LV,13,10
439,2001,15,JAC,MIN,33,3
440,2001,15,KC,LAC,20,17
441,2001,15,CHI,WAS,20,15
442,2001,15,PIT,DET,47,14
443,2001,15,TB,NO,48,21
444,2001,15,LA,CAR,38,32
445,2001,15,BAL,CIN,16,0
446,2001,15,NYG,SEA,27,24
447,2001,15,ATL,BUF,33,30
448,2001,15,ARI,DAL,17,10
449,2001,15,GB,CLE,30,7
450,2001,15,NYJ,IND,29,28
451,2001,16,TB,BAL,22,10
452,2001,16,MIA,ATL,21,14
453,2001,16,ARI,CAR,30,7
454,2001,16,CIN,PIT,26,23
455,2001,16,LA,IND,42,17
456,2001,16,GB,MIN,24,13
457,2001,16,BUF,NYJ,14,9
458,2001,16,CHI,DET,24,0
459,2001,16,CLE,TEN,41,38
460,2001,16,DAL,SF,27,21
461,2001,16,KC,JAC,30,26
462,2001,16,PHI,NYG,24,21
463,2001,16,DEN,LV,23,17
464,2001,16,SEA,LAC,25,22
465,2001,16,WAS,NO,40,10
466,2002,1,SF,NYG,16,13
467,2002,1,GB,ATL,37,34
468,2002,1,NYJ,BUF,37,31
469,2002,1,CAR,BAL,10,7
470,2002,1,CHI,MIN,27,23
471,2002,1,LAC,CIN,34,6
472,2002,1,KC,CLE,40,39
473,2002,1,IND,JAC,28,25
474,2002,1,MIA,DET,49,21
475,2002,1,WAS,ARI,31,23
476,2002,1,TEN,PHI,27,24
477,2002,1,NO,TB,26,20
478,2002,1,DEN,LA,23,16
479,2002,1,LV,SEA,31,17
480,2002,1,HOU,DAL,19,10
481,2002,1,NE,PIT,30,14
482,2002,2,MIA,IND,21,13
483,2002,2,JAC,KC,23,16
484,2002,2,DAL,TEN,21,13
485,2002,2,TB,BAL,25,0
486,2002,2,CLE,CIN,20,7
487,2002,2,NE,NYJ,44,7
488,2002,2,CHI,ATL,14,13
489,2002,2,CAR,DET,31,7
490,2002,2,NO,GB,35,20
491,2002,2,NYG,LA,26,21
492,2002,2,DEN,SF,24,14
493,2002,2,ARI,SEA,24,13
494,2002,2,BUF,MIN,45,39
495,2002,2,LAC,HOU,24,3
496,2002,2,LV,PIT,30,17
497,2002,2,PHI,WAS,37,7
498,2002,3,CAR,MIN,21,14
499,2002,3,IND,HOU,23,3
500,2002,3,PHI,DAL,44,13
501,2002,3,NE,KC,41,38
502,2002,3,MIA,NYJ,30,3
503,2002,3,CLE,TEN,31,28
504,2002,3,NO,CHI,29,23
505,2002,3,DEN,BUF,28,23
506,2002,3,LAC,ARI,23,15
507,2002,3,NYG,SEA,9,6
508,2002,3,SF,WAS,20,10
509,2002,3,GB,DET,37,31
510,2002,3,ATL,CIN,30,3
511,2002,3,TB,LA,26,14
512,2002,4,KC,MIA,48,30
513,2002,4,PIT,CLE,16,13
514,2002,4,JAC,NYJ,28,3
515,2002,4,GB,CAR,17,14
516,2002,4,DAL,LA,13,10
517,2002,4,PHI,HOU,35,17
518,2002,4,DET,NO,26,21
519,2002,4,BUF,CHI,33,27
520,2002,4,ARI,NYG,21,7
521,2002,4,TB,CIN,35,7
522,2002,4,LAC,NE,21,14
523,2002,4,LV,TEN,52,25
524,2002,4,SEA,MIN,48,23
525,2002,4,BAL,DEN,34,23
526,2002,5,IND,CIN,28,21
527,2002,5,LV,BUF,49,31
528,2002,5,ARI,CAR,16,13
529,2002,5,MIA,NE,26,13
530,2002,5,NO,PIT,32,29
531,2002,5,TB,ATL,20,6
532,2002,5,NYG,DAL,21,17
533,2002,5,WAS,TEN,31,14
534,2002,5,DEN,LAC,26,9
535,2002,5,KC,NYJ,29,25
536,2002,5,JAC,PHI,28,25
537,2002,5,SF,LA,37,13
538,2002,5,BAL,CLE,26,21
539,2002,5,GB,CHI,34,21
540,2002,6,IND,BAL,22,20
541,2002,6,MIN,DET,31,24
542,2002,6,TB,CLE,17,3
543,2002,6,NO,WAS,43,27
544,2002,6,BUF,HOU,31,24
545,2002,6,PIT,CIN,34,7
546,2002,6,GB,NE,28,10
547,2002,6,ATL,NYG,17,10
548,2002,6,DAL,CAR,14,13
549,2002,6,TEN,JAC,23,14
550,2002,6,LA,LV,28,13
551,2002,6,LAC,KC,35,34
552,2002,6,MIA,DEN,24,22
553,2002,6,SF,SEA,28,21
554,2002,7,DEN,KC,37,34
555,2002,7,BAL,JAC,17,10
556,2002,7,NYJ,MIN,20,7
557,2002,7,LA,SEA,37,20
558,2002,7,DET,CHI,23,20
559,2002,7,BUF,MIA,23,10
560,2002,7,NO,SF,35,27
561,2002,7,ATL,CAR,30,0
562,2002,7,LAC,LV,27,21
563,2002,7,CLE,HOU,34,17
564,2002,7,ARI,DAL,9,6
565,2002,7,PHI,TB,20,10
566,2002,7,GB,WAS,30,9
567,2002,7,PIT,IND,28,10
568,2002,8,MIN,CHI,25,7
569,2002,8,KC,LV,20,10
570,2002,8,TEN,CIN,30,24
571,2002,8,PIT,BAL,31,18
572,2002,8,BUF,DET,24,17
573,2002,8,TB,CAR,12,9
574,2002,8,CLE,NYJ,24,21
575,2002,8,ATL,NO,37,35
576,2002,8,SEA,DAL,17,14
577,2002,8,SF,ARI,38,28
578,2002,8,HOU,JAC,21,19
579,2002,8,DEN,NE,24,16
580,2002,8,WAS,IND,26,21
581,2002,8,PHI,NYG,17,3
582,2002,9,TEN,IND,23,15
583,2002,9,CIN,HOU,38,3
584,2002,9,TB,MIN,38,24
585,2002,9,NE,BUF,38,7
586,2002,9,PIT,CLE,23,20
587,2002,9,DET,DAL,9,7
588,2002,9,ATL,BAL,20,17
589,2002,9,PHI,CHI,19,13
590,2002,9,NYJ,LAC,44,13
591,2002,9,LA,ARI,27,14
592,2002,9,SF,LV,23,20
593,2002,9,WAS,SEA,14,3
594,2002,9,NYG,JAC,24,17
595,2002,9,GB,MIA,24,10
596,2002,10,NYG,MIN,27,20
597,2002,10,PIT,ATL,34,34
598,2002,10,NO,CAR,34,24
599,2002,10,BAL,CIN,38,27
600,2002,10,GB,DET,40,14
601,2002,10,LA,LAC,28,24
602,2002,10,IND,PHI,35,13
603,2002,10,TEN,HOU,17,10
604,2002,10,JAC,WAS,26,7
605,2002,10,SEA,ARI,27,6
606,2002,10,NE,CHI,33,30
607,2002,10,SF,KC,17,13
608,2002,10,NYJ,MIA,13,10
609,2002,10,LV,DEN,34,10
610,2002,11,MIN,GB,31,21
611,2002,11,KC,BUF,17,16
612,2002,11,IND,DAL,20,3
613,2002,11,CLE,CIN,27,20
614,2002,11,JAC,HOU,24,21
615,2002,11,PHI,ARI,38,14
616,2002,11,TEN,PIT,31,23
617,2002,11,NYG,WAS,19,17
618,2002,11,ATL,NO,24,17
619,2002,11,TB,CAR,23,10
620,2002,11,LAC,SF,20,17
621,2002,11,DEN,SEA,31,9
622,2002,11,NYJ,DET,31,14
623,2002,11,MIA,BAL,26,7
624,2002,11,LV,NE,27,20
625,2002,11,LA,CHI,21,16
626,2002,12,PIT,CIN,29,21
627,2002,12,WAS,LA,20,17
628,2002,12,ATL,CAR,41,0
629,2002,12,NYJ,BUF,31,13
630,2002,12,CLE,NO,24,15
631,2002,12,MIA,LAC,30,3
632,2002,12,NE,MIN,24,17
633,2002,12,BAL,TEN,13,12
634,2002,12,CHI,DET,20,17
635,2002,12,DAL,JAC,21,19
636,2002,12,LV,ARI,41,20
637,2002,12,SEA,KC,39,32
638,2002,12,TB,GB,21,7
639,2002,12,HOU,NYG,16,14
640,2002,12,IND,DEN,23,20
641,2002,12,PHI,SF,38,17
642,2002,13,NE,DET,20,12
643,2002,13,DAL,WAS,27,20
644,2002,13,ATL,MIN,30,24
645,2002,13,KC,ARI,49,0
646,2002,13,BUF,MIA,38,21
647,2002,13,GB,CHI,30,20
648,2002,13,BAL,CIN,27,23
649,2002,13,TEN,NYG,32,29
650,2002,13,CAR,CLE,13,6
651,2002,13,PIT,JAC,25,23
652,2002,13,IND,HOU,19,3
653,2002,13,LAC,DEN,30,27
654,2002,13,PHI,LA,10,3
655,2002,13,SF,SEA,31,24
656,2002,13,NO,TB,23,20
657,2002,13,LV,NYJ,26,20
658,2002,14,KC,LA,49,10
659,2002,14,TB,ATL,34,10
660,2002,14,HOU,PIT,24,6
661,2002,14,NE,BUF,27,17
662,2002,14,CAR,CIN,52,31
663,2002,14,SF,DAL,31,27
664,2002,14,NYG,WAS,27,21
665,2002,14,CLE,JAC,21,20
666,2002,14,TEN,IND,27,17
667,2002,14,NO,BAL,37,25
668,2002,14,PHI,SEA,27,20
669,2002,14,ARI,DET,23,20
670,2002,14,LV,LAC,27,7
671,2002,14,NYJ,DEN,19,13
672,2002,14,GB,MIN,26,22
673,2002,14,MIA,CHI,27,9
674,2002,15,PIT,CAR,30,14
675,2002,15,BUF,LAC,20,13
676,2002,15,JAC,CIN,29,15
677,2002,15,IND,CLE,28,23
678,2002,15,BAL,HOU,23,19
679,2002,15,MIA,LV,23,17
680,2002,15,PHI,WAS,34,21
681,2002,15,SEA,ATL,30,24
682,2002,15,TB,DET,23,20
683,2002,15,MIN,NO,32,31
684,2002,15,CHI,NYJ,20,13
685,2002,15,DEN,KC,31,24
686,2002,15,GB,SF,20,14
687,2002,15,NYG,DAL,37,7
688,2002,15,LA,ARI,30,28
689,2002,15,TEN,NE,24,7
690,2002,16,MIN,MIA,20,17
691,2002,16,SF,ARI,17,14
692,2002,16,PHI,DAL,27,3
693,2002,16,NYG,IND,44,27
694,2002,16,KC,LAC,24,22
695,2002,16,GB,BUF,10,0
696,2002,16,CAR,CHI,24,14
697,2002,16,CIN,NO,20,13
698,2002,16,WAS,HOU,26,10
699,2002,16,ATL,DET,36,15
700,2002,16,TEN,JAC,28,10
701,2002,16,SEA,LA,30,10
702,2002,16,CLE,BAL,14,13
703,2002,16,LV,DEN,28,16
704,2002,16,NYJ,NE,30,17
705,2002,16,PIT,TB,17,7
706,2003,1,WAS,NYJ,16,13
707,2003,1,KC,LAC,27,14
708,2003,1,BUF,NE,31,0
709,2003,1,CAR,JAC,24,23
710,2003,1,MIN,GB,30,25
711,2003,1,PIT,BAL,34,15
712,2003,1,NYG,LA,23,13
713,2003,1,DEN,CIN,30,10
714,2003,1,IND,CLE,9,6
715,2003,1,DET,ARI,42,24
716,2003,1,HOU,MIA,21,20
717,2003,1,SEA,NO,27,10
718,2003,1,ATL,DAL,27,13
719,2003,1,SF,CHI,49,7
720,2003,1,TEN,LV,25,20
721,2003,1,TB,PHI,17,0
722,2003,2,IND,TEN,33,7
723,2003,2,KC,PIT,41,20
724,2003,2,BAL,CLE,33,13
725,2003,2,GB,DET,31,6
726,2003,2,NO,HOU,31,10
727,2003,2,MIA,NYJ,21,10
728,2003,2,LA,SF,27,24
729,2003,2,WAS,ATL,33,31
730,2003,2,BUF,JAC,38,17
731,2003,2,CAR,TB,12,9
732,2003,2,SEA,ARI,38,0
733,2003,2,LV,CIN,23,20
734,2003,2,DEN,LAC,37,13
735,2003,2,NE,PHI,31,10
736,2003,2,MIN,CHI,24,13
737,2003,2,DAL,NYG,35,32
738,2003,3,IND,JAC,23,13
739,2003,3,PIT,CIN,17,10
740,2003,3,KC,HOU,42,14
741,2003,3,NE,NYJ,23,16
742,2003,3,TB,ATL,31,10
743,2003,3,MIN,DET,23,13
744,2003,3,TEN,NO,27,12
745,2003,3,NYG,WAS,24,21
746,2003,3,ARI,GB,20,13
747,2003,3,SEA,LA,24,23
748,2003,3,CLE,SF,13,12
749,2003,3,BAL,LAC,24,10
750,2003,3,MIA,BUF,17,7
751,2003,3,DEN,LV,31,10
752,2003,4,TEN,PIT,30,13
753,2003,4,PHI,BUF,23,13
754,2003,4,LA,ARI,37,13
755,2003,4,CIN,CLE,21,14
756,2003,4,MIN,SF,35,7
757,2003,4,WAS,NE,20,17
