,season,week,team,players_out_total,players_questionable_total,players_doubtful_total,players_full_total,players_none_total,players_limit_total
2665,2022.0,17.0,JAX,0,6,0,0,0,6
2666,2022.0,17.0,KC,0,0,0,6,0,0
2667,2022.0,17.0,LAC,1,1,0,3,0,2
2668,2022.0,17.0,LAR,4,2,0,4,5,1
2669,2022.0,17.0,LV,0,2,0,4,1,3
2670,2022.0,17.0,MIA,1,6,1,6,5,5
2671,2022.0,17.0,MIN,2,0,0,2,2,0
2672,2022.0,17.0,NE,4,5,0,4,4,5
2673,2022.0,17.0,NO,3,5,0,4,3,4
2674,2022.0,17.0,NYG,0,1,1,1,0,3
2675,2022.0,17.0,NYJ,2,3,0,5,2,2
2676,2022.0,17.0,PHI,2,0,1,4,2,9
2677,2022.0,17.0,PIT,1,2,0,5,1,2
2678,2022.0,17.0,SEA,0,6,1,6,4,4
2679,2022.0,17.0,SF,3,2,0,7,2,4
2680,2022.0,17.0,TB,0,6,2,7,2,6
2681,2022.0,17.0,TEN,8,0,3,1,8,3
2682,2022.0,17.0,WAS,3,4,0,6,5,3
2683,2022.0,18.0,ARI,8,4,0,5,11,3
2684,2022.0,18.0,ATL,1,0,0,2,2,0
2685,2022.0,18.0,BAL,1,6,0,1,10,2
2686,2022.0,18.0,BUF,0,0,0,8,2,0
2687,2022.0,18.0,CAR,0,5,0,2,4,2
2688,2022.0,18.0,CHI,3,3,0,5,5,1
2689,2022.0,18.0,CIN,0,1,0,2,0,0
2690,2022.0,18.0,CLE,3,1,0,3,5,2
2691,2022.0,18.0,DAL,2,2,0,3,2,1
2692,2022.0,18.0,DEN,3,5,0,8,3,5
2693,2022.0,18.0,DET,1,5,0,2,2,4
2694,2022.0,18.0,GB,0,1,0,5,0,6
2695,2022.0,18.0,HOU,2,3,0,2,3,1
2696,2022.0,18.0,IND,2,2,0,4,3,0
2697,2022.0,18.0,JAX,0,7,0,0,0,7
2698,2022.0,18.0,KC,1,4,0,1,1,4
2699,2022.0,18.0,LAC,0,1,0,7,0,1
2700,2022.0,18.0,LAR,4,0,0,5,4,0
2701,2022.0,18.0,LV,1,1,0,6,2,0
2702,2022.0,18.0,MIA,1,5,3,4,6,6
2703,2022.0,18.0,MIN,3,3,0,1,3,2
2704,2022.0,18.0,NE,0,5,0,4,0,5
2705,2022.0,18.0,NO,2,7,0,1,3,7
2706,2022.0,18.0,NYG,2,1,1,2,2,2
2707,2022.0,18.0,NYJ,5,5,0,2,6,4
2708,2022.0,18.0,PHI,5,1,0,2,5,9
2709,2022.0,18.0,PIT,1,2,0,8,1,2
2710,2022.0,18.0,SEA,0,5,1,9,5,3
2711,2022.0,18.0,SF,5,2,0,5,5,2
2712,2022.0,18.0,TB,5,3,0,3,6,3
2713,2022.0,18.0,TEN,1,5,0,4,3,4
2714,2022.0,18.0,WAS,6,4,0,1,10,1
2715,2022.0,19.0,BAL,4,1,0,5,9,0
2716,2022.0,19.0,BUF,0,2,0,3,6,0
2717,2022.0,19.0,CIN,1,0,0,2,1,0
2718,2022.0,19.0,DAL,1,0,0,4,2,0
2719,2022.0,19.0,JAX,0,5,0,1,0,5
2720,2022.0,19.0,LAC,0,1,0,7,1,0
2721,2022.0,19.0,MIA,2,7,1,7,5,5
2722,2022.0,19.0,MIN,0,3,0,3,2,1
2723,2022.0,19.0,NYG,0,0,0,8,0,0
2724,2022.0,19.0,SEA,0,4,0,6,2,6
2725,2022.0,19.0,SF,2,0,0,8,2,0
2726,2022.0,19.0,TB,0,9,2,10,2,2
2727,2022.0,20.0,BUF,0,2,0,5,2,2
2728,2022.0,20.0,CIN,2,0,1,4,2,1
2729,2022.0,20.0,DAL,1,1,0,5,1,1
2730,2022.0,20.0,JAX,0,6,0,0,0,6
2731,2022.0,20.0,KC,1,0,0,3,1,0
2732,2022.0,20.0,NYG,0,1,0,2,0,5
2733,2022.0,20.0,PHI,1,0,0,3,1,9
2734,2022.0,20.0,SF,2,0,0,4,2,0
2735,2022.0,21.0,CIN,2,0,0,6,2,0
2736,2022.0,21.0,KC,0,3,0,4,1,3
2737,2022.0,21.0,PHI,0,0,0,2,0,11
2738,2022.0,21.0,SF,1,2,0,4,2,1
2739,2022.0,22.0,KC,0,0,0,8,0,0
2740,2022.0,22.0,PHI,0,1,0,5,0,9
2741,2023.0,1.0,ARI,1,2,0,1,1,2
2742,2023.0,1.0,ATL,1,2,0,1,2,1
2743,2023.0,1.0,BAL,1,1,0,2,1,1
2744,2023.0,1.0,BUF,0,0,0,1,0,0
2745,2023.0,1.0,CAR,1,1,0,4,0,2
2746,2023.0,1.0,CHI,0,2,0,5,0,1
2747,2023.0,1.0,CIN,1,0,0,3,1,1
2748,2023.0,1.0,CLE,0,1,0,5,1,1
2749,2023.0,1.0,DAL,0,3,2,2,2,1
2750,2023.0,1.0,DEN,0,2,0,2,0,3
2751,2023.0,1.0,DET,1,0,0,3,0,1
2752,2023.0,1.0,GB,1,1,0,2,2,2
2753,2023.0,1.0,HOU,3,1,0,1,3,1
2754,2023.0,1.0,IND,0,1,0,1,1,2
2755,2023.0,1.0,JAX,2,0,0,0,1,1
2756,2023.0,1.0,KC,0,1,0,7,1,0
2757,2023.0,1.0,LAC,0,0,2,0,2,0
2758,2023.0,1.0,LAR,0,3,0,0,5,0
2759,2023.0,1.0,LV,2,1,0,0,2,1
2760,2023.0,1.0,MIA,2,2,0,7,2,2
2761,2023.0,1.0,MIN,0,1,0,2,0,1
2762,2023.0,1.0,NE,1,5,0,0,3,4
2763,2023.0,1.0,NO,2,1,0,3,3,0
2764,2023.0,1.0,NYG,0,3,3,0,0,8
2765,2023.0,1.0,NYJ,0,3,0,4,0,0
2766,2023.0,1.0,PHI,0,0,0,2,0,0
2767,2023.0,1.0,PIT,0,1,0,1,0,1
2768,2023.0,1.0,SEA,2,2,0,9,2,2
2769,2023.0,1.0,SF,0,2,0,11,0,2
2770,2023.0,1.0,TB,0,2,0,5,1,0
2771,2023.0,1.0,TEN,1,2,0,7,1,0
2772,2023.0,1.0,WAS,0,2,0,2,1,2
2773,2023.0,2.0,ARI,2,3,0,1,2,3
2774,2023.0,2.0,ATL,1,1,0,1,2,2
2775,2023.0,2.0,BAL,4,1,0,1,5,0
2776,2023.0,2.0,BUF,0,0,0,1,0,0
2777,2023.0,2.0,CAR,0,1,0,2,1,0
2778,2023.0,2.0,CHI,0,0,2,1,3,0
2779,2023.0,2.0,CIN,0,3,0,4,1,3
2780,2023.0,2.0,CLE,0,3,0,7,1,2
2781,2023.0,2.0,DAL,0,2,2,1,3,2
2782,2023.0,2.0,DEN,2,0,0,3,2,0
2783,2023.0,2.0,DET,3,0,1,0,5,0
2784,2023.0,2.0,GB,0,4,0,4,2,3
2785,2023.0,2.0,HOU,2,3,0,8,3,2
2786,2023.0,2.0,IND,0,3,0,3,1,1
2787,2023.0,2.0,JAX,2,3,0,0,2,3
2788,2023.0,2.0,KC,0,2,0,4,2,3
2789,2023.0,2.0,LAC,0,1,4,0,2,3
2790,2023.0,2.0,LAR,0,4,0,2,2,4
2791,2023.0,2.0,LV,2,0,0,6,2,0
2792,2023.0,2.0,MIA,1,4,0,6,0,4
2793,2023.0,2.0,MIN,1,2,0,0,1,2
2794,2023.0,2.0,NE,0,6,0,0,3,5
2795,2023.0,2.0,NO,0,2,0,3,0,2
2796,2023.0,2.0,NYG,0,1,2,7,0,4
2797,2023.0,2.0,NYJ,0,4,0,3,1,0
2798,2023.0,2.0,PHI,3,1,0,0,4,1
2799,2023.0,2.0,PIT,2,0,0,5,2,1
2800,2023.0,2.0,SEA,3,2,0,4,4,2
2801,2023.0,2.0,SF,1,0,0,4,1,0
2802,2023.0,2.0,TB,3,1,0,2,5,0
2803,2023.0,2.0,TEN,2,2,0,5,3,1
2804,2023.0,2.0,WAS,1,0,0,3,1,1
2805,2023.0,3.0,ARI,2,1,0,1,2,1
2806,2023.0,3.0,ATL,0,2,0,2,2,1
2807,2023.0,3.0,BAL,7,0,0,2,7,0
2808,2023.0,3.0,BUF,0,0,0,7,2,0
2809,2023.0,3.0,CAR,1,1,0,5,1,0
2810,2023.0,3.0,CHI,1,1,1,3,3,1
2811,2023.0,3.0,CIN,0,1,1,3,1,3
2812,2023.0,3.0,CLE,1,1,0,9,2,1
2813,2023.0,3.0,DAL,1,3,0,5,3,0
2814,2023.0,3.0,DEN,2,1,0,1,2,1
2815,2023.0,3.0,DET,4,2,1,4,5,0
2816,2023.0,3.0,GB,2,5,0,1,3,5
2817,2023.0,3.0,HOU,4,1,0,7,4,1
2818,2023.0,3.0,IND,2,3,0,2,2,2
2819,2023.0,3.0,JAX,2,3,0,1,2,3
2820,2023.0,3.0,KC,2,3,0,5,2,3
2821,2023.0,3.0,LAC,2,4,0,4,2,2
2822,2023.0,3.0,LAR,0,1,0,4,0,1
2823,2023.0,3.0,LV,0,1,0,6,0,2
2824,2023.0,3.0,MIA,0,7,1,6,1,4
2825,2023.0,3.0,MIN,1,1,0,3,1,2
2826,2023.0,3.0,NE,0,5,0,0,2,7
2827,2023.0,3.0,NO,1,2,1,3,3,1
2828,2023.0,3.0,NYG,4,2,0,0,2,4
2829,2023.0,3.0,NYJ,2,3,0,6,3,0
2830,2023.0,3.0,PHI,2,0,0,10,1,1
2831,2023.0,3.0,PIT,1,0,0,7,1,0
2832,2023.0,3.0,SEA,2,7,2,8,7,3
2833,2023.0,3.0,SF,0,2,0,0,0,2
2834,2023.0,3.0,TB,2,4,0,2,4,3
2835,2023.0,3.0,TEN,2,3,0,6,3,2
2836,2023.0,3.0,WAS,1,2,0,4,3,0
2837,2023.0,4.0,ARI,2,4,0,3,3,3
2838,2023.0,4.0,ATL,1,1,0,0,2,1
2839,2023.0,4.0,BAL,5,4,1,4,6,1
2840,2023.0,4.0,BUF,1,0,0,6,2,0
2841,2023.0,4.0,CAR,1,3,0,8,3,1
2842,2023.0,4.0,CHI,3,1,0,1,4,1
2843,2023.0,4.0,CIN,2,1,0,1,3,1
2844,2023.0,4.0,CLE,0,2,0,3,3,3
2845,2023.0,4.0,DAL,1,3,0,1,3,4
2846,2023.0,4.0,DEN,3,1,0,1,4,1
2847,2023.0,4.0,DET,3,5,0,1,3,5
2848,2023.0,4.0,GB,4,5,0,0,4,6
2849,2023.0,4.0,HOU,4,1,0,4,6,3
2850,2023.0,4.0,IND,2,3,0,3,6,0
2851,2023.0,4.0,JAX,3,3,0,2,2,4
2852,2023.0,4.0,KC,2,0,0,10,2,2
2853,2023.0,4.0,LAC,2,2,3,4,6,3
2854,2023.0,4.0,LAR,0,4,0,2,3,2
2855,2023.0,4.0,LV,1,5,0,0,1,7
2856,2023.0,4.0,MIA,1,4,0,5,3,4
2857,2023.0,4.0,MIN,1,3,0,4,4,1
2858,2023.0,4.0,NE,0,5,0,0,0,6
2859,2023.0,4.0,NO,3,2,0,0,5,2
2860,2023.0,4.0,NYG,1,0,1,4,1,1
2861,2023.0,4.0,NYJ,2,0,0,4,2,0
2862,2023.0,4.0,PHI,2,1,0,6,1,3
2863,2023.0,4.0,PIT,2,0,0,7,4,0
2864,2023.0,4.0,SEA,2,5,2,11,7,0
2865,2023.0,4.0,SF,0,4,1,2,3,3
2866,2023.0,4.0,TB,4,3,0,0,4,3
2867,2023.0,4.0,TEN,4,2,0,4,4,2
2868,2023.0,4.0,WAS,1,1,0,4,1,0
2869,2023.0,5.0,ARI,2,4,0,5,2,2
2870,2023.0,5.0,BAL,2,5,1,6,4,1
2871,2023.0,5.0,BUF,1,3,1,3,5,2
2872,2023.0,5.0,CAR,3,1,0,7,2,1
2873,2023.0,5.0,CHI,3,2,0,1,3,1
2874,2023.0,5.0,CIN,1,4,0,3,3,1
2875,2023.0,5.0,DAL,1,1,0,7,4,1
2876,2023.0,5.0,DEN,2,3,0,6,1,3
2877,2023.0,5.0,DET,2,8,2,7,5,1
2878,2023.0,5.0,GB,2,4,0,2,2,8
2879,2023.0,5.0,HOU,2,5,0,9,3,5
2880,2023.0,5.0,IND,3,1,0,6,2,1
2881,2023.0,5.0,JAX,4,4,0,2,3,5
2882,2023.0,5.0,KC,0,3,0,8,0,2
2883,2023.0,5.0,LAR,1,1,1,6,2,2
2884,2023.0,5.0,LV,1,3,0,3,1,4
2885,2023.0,5.0,MIA,2,3,0,4,3,5
2886,2023.0,5.0,MIN,0,4,0,3,3,3
2887,2023.0,5.0,NE,0,12,0,0,2,11
2888,2023.0,5.0,NO,3,4,0,5,4,4
2889,2023.0,5.0,NYG,3,3,0,0,3,8
2890,2023.0,5.0,NYJ,2,4,0,5,3,1
2891,2023.0,5.0,PHI,4,1,1,3,4,1
2892,2023.0,5.0,PIT,5,1,0,3,7,2
2893,2023.0,5.0,SF,1,1,0,5,3,0
2894,2023.0,5.0,TEN,4,0,0,8,3,1
2895,2023.0,5.0,WAS,0,1,0,4,0,2
2896,2023.0,6.0,ARI,1,8,0,3,1,8
2897,2023.0,6.0,ATL,0,0,0,3,1,0
2898,2023.0,6.0,BAL,1,1,0,7,1,0
2899,2023.0,6.0,BUF,0,3,0,5,0,3
2900,2023.0,6.0,CAR,6,4,0,7,7,2
2901,2023.0,6.0,CHI,5,2,0,5,6,1
2902,2023.0,6.0,CIN,1,4,0,2,3,1
2903,2023.0,6.0,CLE,3,2,0,2,4,2
2904,2023.0,6.0,DAL,2,1,1,11,7,0
2905,2023.0,6.0,DEN,3,1,0,6,2,1
2906,2023.0,6.0,DET,7,2,0,4,7,2
2907,2023.0,6.0,HOU,0,3,0,13,0,1
2908,2023.0,6.0,IND,1,2,0,4,4,0
2909,2023.0,6.0,JAX,4,1,0,2,3,2
2910,2023.0,6.0,KC,0,3,0,7,0,3
2911,2023.0,6.0,LAC,0,3,2,6,3,2
2912,2023.0,6.0,LAR,0,3,0,3,2,3
2913,2023.0,6.0,LV,2,1,0,7,1,3
2914,2023.0,6.0,MIA,1,3,2,2,2,7
2915,2023.0,6.0,MIN,0,1,0,5,0,0
2916,2023.0,6.0,NE,7,10,0,0,3,14
2917,2023.0,6.0,NO,5,1,0,5,6,2
2918,2023.0,6.0,NYG,5,7,0,5,7,6
2919,2023.0,6.0,NYJ,3,4,0,4,4,2
2920,2023.0,6.0,PHI,4,2,0,4,4,2
2921,2023.0,6.0,SEA,2,2,1,7,3,2
2922,2023.0,6.0,SF,0,2,0,1,2,2
2923,2023.0,6.0,TB,0,1,1,9,2,0
2924,2023.0,6.0,TEN,3,2,0,3,3,5
2925,2023.0,6.0,WAS,1,1,0,4,1,0
2926,2023.0,7.0,ARI,4,6,0,2,5,6
2927,2023.0,7.0,ATL,0,0,0,0,1,0
2928,2023.0,7.0,BAL,2,1,0,5,2,0
2929,2023.0,7.0,BUF,2,1,0,8,3,1
2930,2023.0,7.0,CHI,5,3,0,4,6,2
2931,2023.0,7.0,CLE,1,4,0,6,3,3
2932,2023.0,7.0,DEN,1,0,0,5,1,0
2933,2023.0,7.0,DET,3,4,0,5,2,3
2934,2023.0,7.0,GB,0,9,1,0,2,8
2935,2023.0,7.0,IND,2,1,0,2,4,0
2936,2023.0,7.0,JAX,4,2,0,1,4,1
2937,2023.0,7.0,KC,1,1,0,8,1,1
2938,2023.0,7.0,LAC,4,2,0,6,6,3
2939,2023.0,7.0,LAR,2,3,0,3,4,3
2940,2023.0,7.0,LV,3,0,0,3,3,2
2941,2023.0,7.0,MIA,1,4,0,6,2,4
2942,2023.0,7.0,MIN,1,2,0,1,1,2
2943,2023.0,7.0,NE,3,16,0,0,3,18
2944,2023.0,7.0,NO,5,4,0,4,6,4
2945,2023.0,7.0,NYG,3,3,0,6,4,5
2946,2023.0,7.0,PHI,2,0,0,6,2,3
2947,2023.0,7.0,PIT,1,0,0,7,1,1
2948,2023.0,7.0,SEA,0,5,0,3,5,3
2949,2023.0,7.0,SF,1,2,1,3,2,2
2950,2023.0,7.0,TB,0,2,0,1,2,1
2951,2023.0,7.0,WAS,0,0,0,8,1,1
2952,2023.0,8.0,ARI,3,3,1,3,4,2
2953,2023.0,8.0,ATL,1,2,0,0,2,2
2954,2023.0,8.0,BAL,1,3,0,5,2,0
2955,2023.0,8.0,BUF,3,1,0,6,3,1
2956,2023.0,8.0,CAR,2,5,0,6,6,2
2957,2023.0,8.0,CHI,3,3,0,4,5,2
2958,2023.0,8.0,CIN,2,0,0,3,2,0
2959,2023.0,8.0,CLE,1,4,0,6,3,6
2960,2023.0,8.0,DAL,0,1,0,1,0,1
2961,2023.0,8.0,DEN,0,1,0,4,1,0
2962,2023.0,8.0,DET,2,5,1,2,4,2
2963,2023.0,8.0,GB,0,4,0,5,0,6
2964,2023.0,8.0,HOU,3,3,0,9,3,1
2965,2023.0,8.0,IND,3,3,0,1,6,1
2966,2023.0,8.0,JAX,2,5,0,2,1,5
2967,2023.0,8.0,KC,1,0,0,4,1,0
2968,2023.0,8.0,LAC,0,6,0,10,1,3
2969,2023.0,8.0,LAR,1,3,0,4,3,2
2970,2023.0,8.0,LV,1,3,0,4,1,5
2971,2023.0,8.0,MIA,0,9,0,1,2,12
2972,2023.0,8.0,MIN,2,2,0,1,1,2
2973,2023.0,8.0,NE,1,8,0,4,1,8
2974,2023.0,8.0,NO,1,11,0,6,2,7
2975,2023.0,8.0,NYG,2,5,1,4,1,8
2976,2023.0,8.0,NYJ,1,3,1,8,2,1
2977,2023.0,8.0,PHI,1,1,0,2,2,2
2978,2023.0,8.0,PIT,0,3,0,6,2,4
2979,2023.0,8.0,SEA,2,2,1,17,4,0
2980,2023.0,8.0,SF,1,2,0,3,3,0
2981,2023.0,8.0,TB,2,3,0,3,3,0
2982,2023.0,8.0,TEN,3,1,0,10,3,1
2983,2023.0,8.0,WAS,2,2,0,6,3,1
2984,2023.0,9.0,ARI,2,5,0,1,3,3
2985,2023.0,9.0,ATL,3,0,0,3,5,0
2986,2023.0,9.0,BAL,0,3,1,8,1,1
2987,2023.0,9.0,BUF,2,0,0,3,4,1
2988,2023.0,9.0,CAR,3,2,1,13,4,2
2989,2023.0,9.0,CHI,4,1,1,4,5,1
2990,2023.0,9.0,CIN,1,3,0,4,2,2
2991,2023.0,9.0,CLE,3,1,0,14,4,1
2992,2023.0,9.0,DAL,0,2,0,2,2,6
2993,2023.0,9.0,GB,0,2,0,0,2,5
2994,2023.0,9.0,HOU,3,1,0,8,3,2
2995,2023.0,9.0,IND,2,4,0,4,5,1
2996,2023.0,9.0,KC,1,2,0,9,1,1
2997,2023.0,9.0,LAC,1,6,0,6,2,1
2998,2023.0,9.0,LAR,2,5,0,4,5,3
2999,2023.0,9.0,LV,4,1,0,1,4,4
3000,2023.0,9.0,MIA,2,8,0,2,2,10
3001,2023.0,9.0,MIN,1,4,0,6,1,1
3002,2023.0,9.0,NE,2,10,0,0,4,9
3003,2023.0,9.0,NO,1,2,0,6,2,4
3004,2023.0,9.0,NYG,3,3,0,4,3,4
3005,2023.0,9.0,NYJ,2,2,0,7,1,2
3006,2023.0,9.0,PHI,4,0,0,5,2,3
3007,2023.0,9.0,PIT,1,1,0,4,1,1
3008,2023.0,9.0,SEA,0,4,0,10,2,1
3009,2023.0,9.0,TB,2,4,0,5,5,0
3010,2023.0,9.0,TEN,4,1,0,8,3,2
3011,2023.0,9.0,WAS,2,1,0,2,4,0
3012,2023.0,10.0,ARI,2,7,0,2,4,5
3013,2023.0,10.0,ATL,2,1,0,4,5,1
3014,2023.0,10.0,BAL,0,4,0,7,0,1
3015,2023.0,10.0,BUF,2,1,0,5,2,2
3016,2023.0,10.0,CAR,4,3,1,6,7,1
3017,2023.0,10.0,CHI,4,3,1,6,3,2
3018,2023.0,10.0,CIN,2,2,1,3,2,3
3019,2023.0,10.0,CLE,3,2,0,6,5,3
3020,2023.0,10.0,DAL,0,1,0,4,1,1
3021,2023.0,10.0,DEN,0,0,0,2,0,0
3022,2023.0,10.0,DET,1,2,1,5,2,1
3023,2023.0,10.0,GB,0,5,2,1,2,7
3024,2023.0,10.0,HOU,8,3,0,15,9,0
3025,2023.0,10.0,IND,2,3,0,4,3,0
3026,2023.0,10.0,JAX,1,4,0,2,0,5
3027,2023.0,10.0,LAC,0,0,0,2,1,0
3028,2023.0,10.0,LV,0,2,1,4,2,7
3029,2023.0,10.0,MIN,1,5,1,5,2,4
3030,2023.0,10.0,NE,3,9,0,0,4,9
3031,2023.0,10.0,NO,2,1,0,3,2,2
3032,2023.0,10.0,NYG,3,4,0,5,3,4
3033,2023.0,10.0,NYJ,3,1,0,5,3,0
3034,2023.0,10.0,PIT,2,0,0,1,2,2
3035,2023.0,10.0,SEA,1,4,0,15,2,0
3036,2023.0,10.0,SF,2,6,0,6,3,2
3037,2023.0,10.0,TB,1,5,1,6,3,3
3038,2023.0,10.0,TEN,5,2,0,10,4,2
3039,2023.0,10.0,WAS,0,1,0,1,3,1
3040,2023.0,11.0,ARI,4,5,0,1,5,5
3041,2023.0,11.0,BAL,2,4,1,4,6,0
3042,2023.0,11.0,BUF,0,2,0,7,0,0
3043,2023.0,11.0,CAR,4,4,0,9,3,2
3044,2023.0,11.0,CHI,1,3,0,5,3,2
3045,2023.0,11.0,CIN,3,1,0,7,3,0
3046,2023.0,11.0,CLE,2,2,0,10,8,1
3047,2023.0,11.0,DAL,0,1,0,7,1,0
3048,2023.0,11.0,DEN,1,0,0,4,1,3
3049,2023.0,11.0,DET,2,1,0,5,2,0
3050,2023.0,11.0,GB,0,3,1,2,1,7
3051,2023.0,11.0,HOU,5,3,0,14,6,1
3052,2023.0,11.0,JAX,2,4,0,1,2,4
3053,2023.0,11.0,KC,0,1,0,9,0,0
3054,2023.0,11.0,LAC,2,3,0,6,3,2
3055,2023.0,11.0,LAR,0,1,0,7,3,1
3056,2023.0,11.0,LV,0,3,0,7,0,5
3057,2023.0,11.0,MIA,3,4,0,4,3,7
3058,2023.0,11.0,MIN,2,5,0,7,3,2
3059,2023.0,11.0,NYG,2,2,0,9,2,5
3060,2023.0,11.0,NYJ,5,2,0,5,3,2
3061,2023.0,11.0,PHI,2,0,0,3,1,1
3062,2023.0,11.0,PIT,3,1,0,2,5,1
3063,2023.0,11.0,SEA,1,4,0,5,6,0
3064,2023.0,11.0,SF,2,3,0,6,2,0
3065,2023.0,11.0,TB,1,4,0,5,3,0
3066,2023.0,11.0,TEN,3,2,0,8,4,3
3067,2023.0,11.0,WAS,2,0,1,2,6,0
3068,2023.0,12.0,ARI,3,7,0,0,4,5
3069,2023.0,12.0,ATL,1,1,0,3,2,1
3070,2023.0,12.0,BAL,2,6,1,6,5,1
3071,2023.0,12.0,BUF,2,0,0,6,2,0
3072,2023.0,12.0,CAR,3,3,2,3,2,6
3073,2023.0,12.0,CHI,1,1,2,2,3,2
3074,2023.0,12.0,CIN,3,3,1,9,5,0
3075,2023.0,12.0,CLE,2,3,0,13,4,2
3076,2023.0,12.0,DAL,0,1,1,5,4,1
3077,2023.0,12.0,DEN,0,2,0,8,1,0
3078,2023.0,12.0,DET,1,0,0,3,1,0
3079,2023.0,12.0,GB,2,5,1,6,4,7
3080,2023.0,12.0,HOU,3,3,0,6,6,0
3081,2023.0,12.0,IND,3,1,0,1,3,1
3082,2023.0,12.0,JAX,1,2,0,1,1,2
3083,2023.0,12.0,KC,3,0,0,4,3,0
3084,2023.0,12.0,LAC,2,2,0,8,2,2
3085,2023.0,12.0,LAR,1,1,0,10,3,2
3086,2023.0,12.0,LV,0,4,1,4,1,3
3087,2023.0,12.0,MIA,0,9,1,1,0,11
3088,2023.0,12.0,MIN,0,3,0,5,0,2
3089,2023.0,12.0,NE,0,7,0,0,0,9
3090,2023.0,12.0,NO,2,1,0,4,3,1
3091,2023.0,12.0,NYG,1,1,2,8,2,5
3092,2023.0,12.0,NYJ,0,5,1,10,2,1
3093,2023.0,12.0,PHI,4,1,0,3,6,1
3094,2023.0,12.0,PIT,2,1,0,2,5,2
3095,2023.0,12.0,SEA,1,2,2,12,3,0
3096,2023.0,12.0,SF,0,4,0,5,2,1
3097,2023.0,12.0,TB,2,5,0,4,4,2
3098,2023.0,12.0,TEN,2,2,0,9,2,1
3099,2023.0,12.0,WAS,3,2,0,4,5,2
3100,2023.0,13.0,ARI,4,6,0,0,5,5
3101,2023.0,13.0,ATL,0,2,0,2,2,2
3102,2023.0,13.0,CAR,2,7,1,6,7,6
3103,2023.0,13.0,CIN,1,2,0,10,2,1
3104,2023.0,13.0,CLE,3,2,0,10,4,4
3105,2023.0,13.0,DAL,0,1,0,7,2,0
3106,2023.0,13.0,DEN,0,1,0,7,1,0
3107,2023.0,13.0,DET,1,1,1,6,1,0
3108,2023.0,13.0,GB,1,8,1,3,2,10
3109,2023.0,13.0,HOU,1,4,0,5,4,2
3110,2023.0,13.0,IND,2,0,0,4,4,0
3111,2023.0,13.0,JAX,0,4,0,0,1,3
3112,2023.0,13.0,KC,1,1,0,6,0,2
3113,2023.0,13.0,LAC,4,2,0,6,4,3
3114,2023.0,13.0,LAR,1,1,0,4,4,0
3115,2023.0,13.0,MIA,0,6,0,7,0,12
3116,2023.0,13.0,NE,2,6,0,4,2,6
3117,2023.0,13.0,NO,4,4,0,3,5,3
3118,2023.0,13.0,NYJ,1,5,0,10,0,3
3119,2023.0,13.0,PHI,2,2,1,6,3,3
3120,2023.0,13.0,PIT,0,1,0,6,2,2
3121,2023.0,13.0,SEA,1,3,2,7,3,1
3122,2023.0,13.0,SF,0,3,0,1,1,4
3123,2023.0,13.0,TB,4,1,1,3,7,0
3124,2023.0,13.0,TEN,0,1,0,7,0,4
3125,2023.0,13.0,WAS,2,1,0,1,2,1
3126,2023.0,14.0,ATL,4,5,0,4,5,2
3127,2023.0,14.0,BAL,0,3,0,7,1,1
3128,2023.0,14.0,BUF,0,2,0,8,0,0
3129,2023.0,14.0,CAR,2,5,0,7,3,5
3130,2023.0,14.0,CHI,1,3,0,5,3,1
3131,2023.0,14.0,CIN,0,3,0,6,2,1
3132,2023.0,14.0,CLE,0,5,0,13,2,3
3133,2023.0,14.0,DAL,1,2,0,3,2,4
3134,2023.0,14.0,DEN,0,1,0,8,1,0
3135,2023.0,14.0,DET,2,1,0,2,1,1
3136,2023.0,14.0,GB,1,4,1,7,2,6
3137,2023.0,14.0,HOU,2,3,0,5,4,1
3138,2023.0,14.0,IND,2,3,0,2,4,2
3139,2023.0,14.0,JAX,4,5,0,2,4,7
3140,2023.0,14.0,KC,4,0,0,8,4,1
3141,2023.0,14.0,LAC,3,2,0,7,5,3
3142,2023.0,14.0,LAR,0,3,1,3,3,3
3143,2023.0,14.0,LV,1,3,0,5,1,1
3144,2023.0,14.0,MIA,1,3,0,5,2,6
3145,2023.0,14.0,MIN,0,2,0,6,0,1
3146,2023.0,14.0,NE,5,4,0,0,3,10
3147,2023.0,14.0,NO,2,9,0,6,7,4
3148,2023.0,14.0,NYG,1,5,0,2,3,3
3149,2023.0,14.0,NYJ,3,3,0,4,2,4
3150,2023.0,14.0,PHI,0,0,0,6,0,1
3151,2023.0,14.0,PIT,2,4,0,2,5,4
3152,2023.0,14.0,SEA,1,7,0,9,2,3
3153,2023.0,14.0,SF,3,0,3,0,7,0
3154,2023.0,14.0,TB,2,2,0,8,4,0
3155,2023.0,14.0,TEN,3,1,0,7,5,5
3156,2023.0,15.0,ARI,2,6,0,7,1,6
3157,2023.0,15.0,ATL,2,8,0,2,3,6
3158,2023.0,15.0,BAL,0,2,0,4,1,1
3159,2023.0,15.0,BUF,2,2,0,6,2,2
3160,2023.0,15.0,CAR,3,7,0,6,10,3
3161,2023.0,15.0,CHI,2,2,0,2,3,1
3162,2023.0,15.0,CIN,0,3,0,6,0,1
3163,2023.0,15.0,CLE,4,3,0,7,5,3
3164,2023.0,15.0,DAL,1,6,0,4,5,5
3165,2023.0,15.0,DEN,2,1,0,2,3,3
3166,2023.0,15.0,DET,1,4,0,4,0,1
